	acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	like?
84	0.0306	https://api.spotify.com/v1/audio-analysis/2Nr1C6IbNHkVxXWc9l9QLB	0.579	190867	0.917	2Nr1C6IbNHkVxXWc9l9QLB	0.000579	5	0.143	-5.4	1	0.048	121.989	4	https://api.spotify.com/v1/tracks/2Nr1C6IbNHkVxXWc9l9QLB	audio_features	spotify:track:2Nr1C6IbNHkVxXWc9l9QLB	0.387	yes
85	0.438	https://api.spotify.com/v1/audio-analysis/2z5pZh5P21JzkwJJcM1cez	0.684	215907	0.489	2z5pZh5P21JzkwJJcM1cez	0.000122	0	0.116	-8.155	1	0.0544	124.993	4	https://api.spotify.com/v1/tracks/2z5pZh5P21JzkwJJcM1cez	audio_features	spotify:track:2z5pZh5P21JzkwJJcM1cez	0.279	yes
86	0.00801	https://api.spotify.com/v1/audio-analysis/2bbRXduStlyFlvAdPnMgic	0.411	213667	0.665	2bbRXduStlyFlvAdPnMgic	0.000167	0	0.579	-6.426	1	0.0325	119.949	4	https://api.spotify.com/v1/tracks/2bbRXduStlyFlvAdPnMgic	audio_features	spotify:track:2bbRXduStlyFlvAdPnMgic	0.752	yes
87	0.0202	https://api.spotify.com/v1/audio-analysis/0aGSUNleFqs5HNEJcwqvXJ	0.468	200360	0.692	0aGSUNleFqs5HNEJcwqvXJ	2.39e-06	2	0.523	-4.015	1	0.0295	78.009	4	https://api.spotify.com/v1/tracks/0aGSUNleFqs5HNEJcwqvXJ	audio_features	spotify:track:0aGSUNleFqs5HNEJcwqvXJ	0.561	yes
88	0.00174	https://api.spotify.com/v1/audio-analysis/2YKcA5ZkWQfVHd7bMIv4iw	0.844	180576	0.438	2YKcA5ZkWQfVHd7bMIv4iw	0.00118	0	0.144	-10.564	1	0.264	119.008	4	https://api.spotify.com/v1/tracks/2YKcA5ZkWQfVHd7bMIv4iw	audio_features	spotify:track:2YKcA5ZkWQfVHd7bMIv4iw	0.548	yes
89	0.467	https://api.spotify.com/v1/audio-analysis/5Ky320OViVArPldZmHU5KG	0.767	246373	0.617	5Ky320OViVArPldZmHU5KG	0.27	0	0.776	-8.597	1	0.046	129.987	4	https://api.spotify.com/v1/tracks/5Ky320OViVArPldZmHU5KG	audio_features	spotify:track:5Ky320OViVArPldZmHU5KG	0.749	yes
90	0.00143	https://api.spotify.com/v1/audio-analysis/1dHAuPpj38uJgLvqxi0aVB	0.399	169995	0.86	1dHAuPpj38uJgLvqxi0aVB	0.0268	10	0.242	-5.028	0	0.0929	166.35	4	https://api.spotify.com/v1/tracks/1dHAuPpj38uJgLvqxi0aVB	audio_features	spotify:track:1dHAuPpj38uJgLvqxi0aVB	0.282	yes
91	0.38	https://api.spotify.com/v1/audio-analysis/36awJFwKZVxj5kE1Au6S4l	0.639	160875	0.857	36awJFwKZVxj5kE1Au6S4l	1.47e-05	11	0.121	-5.691	0	0.0521	123.929	4	https://api.spotify.com/v1/tracks/36awJFwKZVxj5kE1Au6S4l	audio_features	spotify:track:36awJFwKZVxj5kE1Au6S4l	0.661	yes
92	0.103	https://api.spotify.com/v1/audio-analysis/5aG5NafTHFj4kAuvxUO1tD	0.607	231000	0.909	5aG5NafTHFj4kAuvxUO1tD	0.00158	5	0.127	-6.777	1	0.0293	110.022	4	https://api.spotify.com/v1/tracks/5aG5NafTHFj4kAuvxUO1tD	audio_features	spotify:track:5aG5NafTHFj4kAuvxUO1tD	0.477	yes
93	0.743	https://api.spotify.com/v1/audio-analysis/2bHF1X7y20VYjl7PKxkG8k	0.382	196602	0.46	2bHF1X7y20VYjl7PKxkG8k	6.94e-05	11	0.099	-5.49	0	0.0467	139.148	4	https://api.spotify.com/v1/tracks/2bHF1X7y20VYjl7PKxkG8k	audio_features	spotify:track:2bHF1X7y20VYjl7PKxkG8k	0.282	yes
94	0.00241	https://api.spotify.com/v1/audio-analysis/2RpMHnKzl9tUM8I7DBsjqJ	0.264	289600	0.654	2RpMHnKzl9tUM8I7DBsjqJ	0.0111	1	0.123	-6.42	0	0.0697	206.744	4	https://api.spotify.com/v1/tracks/2RpMHnKzl9tUM8I7DBsjqJ	audio_features	spotify:track:2RpMHnKzl9tUM8I7DBsjqJ	0.277	yes
95	9.93e-05	https://api.spotify.com/v1/audio-analysis/2ViMigcKqkJqhcpjZ7yKrS	0.496	157401	0.658	2ViMigcKqkJqhcpjZ7yKrS	1.82e-05	7	0.103	-5.643	1	0.0283	103.494	4	https://api.spotify.com/v1/tracks/2ViMigcKqkJqhcpjZ7yKrS	audio_features	spotify:track:2ViMigcKqkJqhcpjZ7yKrS	0.667	yes
96	0.742	https://api.spotify.com/v1/audio-analysis/51HTMrWeeJOSnEz0zTkxe1	0.554	255141	0.477	51HTMrWeeJOSnEz0zTkxe1	0.224	7	0.132	-9.762	1	0.0442	149.975	4	https://api.spotify.com/v1/tracks/51HTMrWeeJOSnEz0zTkxe1	audio_features	spotify:track:51HTMrWeeJOSnEz0zTkxe1	0.178	yes
97	0.000607	https://api.spotify.com/v1/audio-analysis/4o5mY4nCdSxni0vaHJGp81	0.317	180387	0.914	4o5mY4nCdSxni0vaHJGp81	0.399	9	0.279	-2.158	1	0.106	138.212	4	https://api.spotify.com/v1/tracks/4o5mY4nCdSxni0vaHJGp81	audio_features	spotify:track:4o5mY4nCdSxni0vaHJGp81	0.267	yes
98	0.0586	https://api.spotify.com/v1/audio-analysis/1FnnqLnmtt5w3Qz0o3ChOa	0.541	242915	0.377	1FnnqLnmtt5w3Qz0o3ChOa	0.0311	8	0.126	-9.813	0	0.0391	136.725	4	https://api.spotify.com/v1/tracks/1FnnqLnmtt5w3Qz0o3ChOa	audio_features	spotify:track:1FnnqLnmtt5w3Qz0o3ChOa	0.111	yes
99	0.859	https://api.spotify.com/v1/audio-analysis/5SlwTJdhDbZEKvq5DlkWRb	0.813	155973	0.406	5SlwTJdhDbZEKvq5DlkWRb	0.0131	6	0.108	-13.72	0	0.0395	119.993	4	https://api.spotify.com/v1/tracks/5SlwTJdhDbZEKvq5DlkWRb	audio_features	spotify:track:5SlwTJdhDbZEKvq5DlkWRb	0.794	yes
0	0.002	https://api.spotify.com/v1/audio-analysis/0kY8guWctD1G5A3Cx66Ruj	0.231	236587	0.708	0kY8guWctD1G5A3Cx66Ruj	0.133	11	0.0933	-6.881	1	0.0374	170.23	5	https://api.spotify.com/v1/tracks/0kY8guWctD1G5A3Cx66Ruj	audio_features	spotify:track:0kY8guWctD1G5A3Cx66Ruj	0.358	yes
1	0.041	https://api.spotify.com/v1/audio-analysis/469RMBUuYsXcX2EKI7d6Na	0.821	252752	0.814	469RMBUuYsXcX2EKI7d6Na	6.23e-05	1	0.122	-4.259	1	0.115	123.004	4	https://api.spotify.com/v1/tracks/469RMBUuYsXcX2EKI7d6Na	audio_features	spotify:track:469RMBUuYsXcX2EKI7d6Na	0.61	yes
2	0.0564	https://api.spotify.com/v1/audio-analysis/7q4qNYJqeEMpSwuXg9vlNA	0.607	248000	0.435	7q4qNYJqeEMpSwuXg9vlNA	0.0178	6	0.171	-6.604	0	0.0475	120.045	4	https://api.spotify.com/v1/tracks/7q4qNYJqeEMpSwuXg9vlNA	audio_features	spotify:track:7q4qNYJqeEMpSwuXg9vlNA	0.249	yes
3	0.663	https://api.spotify.com/v1/audio-analysis/0vSDvxE6tYOswOvaaoz4PZ	0.502	189443	0.723	0vSDvxE6tYOswOvaaoz4PZ	0.399	5	0.549	-6.539	0	0.0386	82.488	4	https://api.spotify.com/v1/tracks/0vSDvxE6tYOswOvaaoz4PZ	audio_features	spotify:track:0vSDvxE6tYOswOvaaoz4PZ	0.519	yes
4	0.0758	https://api.spotify.com/v1/audio-analysis/2MLurpPVA4IyIIsAKo2016	0.483	197773	0.501	2MLurpPVA4IyIIsAKo2016	0.0086	7	0.142	-9.429	1	0.0535	82.023	1	https://api.spotify.com/v1/tracks/2MLurpPVA4IyIIsAKo2016	audio_features	spotify:track:2MLurpPVA4IyIIsAKo2016	0.251	yes
5	0.307	https://api.spotify.com/v1/audio-analysis/45D0ixQWzXQOoU1S9aSnKk	0.325	532307	0.71	45D0ixQWzXQOoU1S9aSnKk	0.172	6	0.132	-6.545	1	0.0295	134.371	4	https://api.spotify.com/v1/tracks/45D0ixQWzXQOoU1S9aSnKk	audio_features	spotify:track:45D0ixQWzXQOoU1S9aSnKk	0.193	yes
6	0.0107	https://api.spotify.com/v1/audio-analysis/47muNlVTjDtQfyUqDaiFlN	0.621	240760	0.796	47muNlVTjDtQfyUqDaiFlN	0.187	8	0.0719	-6.179	0	0.0327	140.012	4	https://api.spotify.com/v1/tracks/47muNlVTjDtQfyUqDaiFlN	audio_features	spotify:track:47muNlVTjDtQfyUqDaiFlN	0.279	yes
7	0.826	https://api.spotify.com/v1/audio-analysis/4oFf9w8xExUZi0IPsXkQnH	0.642	173333	0.439	4oFf9w8xExUZi0IPsXkQnH	0.173	7	0.128	-11.123	0	0.0315	102.211	4	https://api.spotify.com/v1/tracks/4oFf9w8xExUZi0IPsXkQnH	audio_features	spotify:track:4oFf9w8xExUZi0IPsXkQnH	0.57	yes
8	0.153	https://api.spotify.com/v1/audio-analysis/1zqFc9MSJQhFmhCe7xyT5D	0.526	230453	0.462	1zqFc9MSJQhFmhCe7xyT5D	0.0139	7	0.1	-7.722	0	0.0262	171.906	4	https://api.spotify.com/v1/tracks/1zqFc9MSJQhFmhCe7xyT5D	audio_features	spotify:track:1zqFc9MSJQhFmhCe7xyT5D	0.75	yes
9	0.00013	https://api.spotify.com/v1/audio-analysis/5egI6aRofbftvOUBnD9duY	0.348	241404	0.992	5egI6aRofbftvOUBnD9duY	0.673	4	0.345	-2.589	1	0.0638	159.156	4	https://api.spotify.com/v1/tracks/5egI6aRofbftvOUBnD9duY	audio_features	spotify:track:5egI6aRofbftvOUBnD9duY	0.421	yes
10	0.25	https://api.spotify.com/v1/audio-analysis/5gIt3BmYWIwwav9qXQWRC4	0.329	166853	0.91	5gIt3BmYWIwwav9qXQWRC4	0.0	7	0.0934	-3.079	1	0.0927	109.914	4	https://api.spotify.com/v1/tracks/5gIt3BmYWIwwav9qXQWRC4	audio_features	spotify:track:5gIt3BmYWIwwav9qXQWRC4	0.572	yes
11	0.27	https://api.spotify.com/v1/audio-analysis/02LnlnErvmWUEhkAorXIh6	0.478	197465	0.639	02LnlnErvmWUEhkAorXIh6	0.389	5	0.101	-7.284	0	0.0388	120.097	4	https://api.spotify.com/v1/tracks/02LnlnErvmWUEhkAorXIh6	audio_features	spotify:track:02LnlnErvmWUEhkAorXIh6	0.268	yes
12	0.306	https://api.spotify.com/v1/audio-analysis/4NE3oWyUQI2b2NjyMyC8Bi	0.553	188187	0.314	4NE3oWyUQI2b2NjyMyC8Bi	0.000578	4	0.104	-9.217	1	0.0396	91.7	4	https://api.spotify.com/v1/tracks/4NE3oWyUQI2b2NjyMyC8Bi	audio_features	spotify:track:4NE3oWyUQI2b2NjyMyC8Bi	0.585	yes
13	0.00128	https://api.spotify.com/v1/audio-analysis/49pPZ0f0rH8bVAbESzUXXf	0.481	203320	0.72	49pPZ0f0rH8bVAbESzUXXf	0.0	2	0.129	-5.588	1	0.0254	84.017	4	https://api.spotify.com/v1/tracks/49pPZ0f0rH8bVAbESzUXXf	audio_features	spotify:track:49pPZ0f0rH8bVAbESzUXXf	0.365	yes
14	0.000383	https://api.spotify.com/v1/audio-analysis/1KK6wwUwqviV2UrEjJXK7v	0.62	212970	0.818	1KK6wwUwqviV2UrEjJXK7v	0.00542	9	0.0932	-5.315	1	0.0527	92.514	4	https://api.spotify.com/v1/tracks/1KK6wwUwqviV2UrEjJXK7v	audio_features	spotify:track:1KK6wwUwqviV2UrEjJXK7v	0.896	yes
15	0.605	https://api.spotify.com/v1/audio-analysis/5FjC0o2EGdlAMdc3hfeTMd	0.583	263397	0.515	5FjC0o2EGdlAMdc3hfeTMd	0.000691	11	0.0931	-9.283	0	0.0571	115.732	4	https://api.spotify.com/v1/tracks/5FjC0o2EGdlAMdc3hfeTMd	audio_features	spotify:track:5FjC0o2EGdlAMdc3hfeTMd	0.603	yes
16	0.00487	https://api.spotify.com/v1/audio-analysis/388mKnPdjaZ6FCRvmRmGlH	0.453	249520	0.771	388mKnPdjaZ6FCRvmRmGlH	0.00188	4	0.271	-6.341	1	0.0273	93.193	4	https://api.spotify.com/v1/tracks/388mKnPdjaZ6FCRvmRmGlH	audio_features	spotify:track:388mKnPdjaZ6FCRvmRmGlH	0.794	yes
17	0.0196	https://api.spotify.com/v1/audio-analysis/7wdzLe2Gsx1RGqbvYZHASz	0.761	231933	0.886	7wdzLe2Gsx1RGqbvYZHASz	1.72e-06	1	0.236	-5.322	1	0.0627	121.91	4	https://api.spotify.com/v1/tracks/7wdzLe2Gsx1RGqbvYZHASz	audio_features	spotify:track:7wdzLe2Gsx1RGqbvYZHASz	0.89	yes
18	0.0208	https://api.spotify.com/v1/audio-analysis/0zrLF6EcVfZxHndmYN9wG3	0.615	269812	0.783	0zrLF6EcVfZxHndmYN9wG3	0.0179	2	0.377	-6.525	1	0.0987	114.994	4	https://api.spotify.com/v1/tracks/0zrLF6EcVfZxHndmYN9wG3	audio_features	spotify:track:0zrLF6EcVfZxHndmYN9wG3	0.372	yes
19	0.00605	https://api.spotify.com/v1/audio-analysis/3h05SrZPWdiWLAYP76Y3vV	0.455	214655	0.79	3h05SrZPWdiWLAYP76Y3vV	0.832	1	0.308	-4.56	0	0.0339	156.125	4	https://api.spotify.com/v1/tracks/3h05SrZPWdiWLAYP76Y3vV	audio_features	spotify:track:3h05SrZPWdiWLAYP76Y3vV	0.868	yes
20	0.269	https://api.spotify.com/v1/audio-analysis/5ldj2gZlEmcxSWr0xpStK4	0.334	256138	0.339	5ldj2gZlEmcxSWr0xpStK4	0.121	1	0.13	-12.269	1	0.0328	143.503	3	https://api.spotify.com/v1/tracks/5ldj2gZlEmcxSWr0xpStK4	audio_features	spotify:track:5ldj2gZlEmcxSWr0xpStK4	0.131	yes
21	0.0223	https://api.spotify.com/v1/audio-analysis/2xujXGmNFUQX8FRNcysT1B	0.411	259247	0.448	2xujXGmNFUQX8FRNcysT1B	2.29e-05	2	0.545	-7.84	1	0.0388	123.074	4	https://api.spotify.com/v1/tracks/2xujXGmNFUQX8FRNcysT1B	audio_features	spotify:track:2xujXGmNFUQX8FRNcysT1B	0.344	yes
22	0.283	https://api.spotify.com/v1/audio-analysis/0KoqGhlIE6z7Wyil2MN0xh	0.7	189493	0.809	0KoqGhlIE6z7Wyil2MN0xh	1.22e-05	5	0.11	-6.047	1	0.0323	96.405	4	https://api.spotify.com/v1/tracks/0KoqGhlIE6z7Wyil2MN0xh	audio_features	spotify:track:0KoqGhlIE6z7Wyil2MN0xh	0.962	yes
23	0.00747	https://api.spotify.com/v1/audio-analysis/31WoNmfwgisR09Xo3siDjc	0.562	195893	0.866	31WoNmfwgisR09Xo3siDjc	0.000156	1	0.204	-6.784	0	0.104	162.008	4	https://api.spotify.com/v1/tracks/31WoNmfwgisR09Xo3siDjc	audio_features	spotify:track:31WoNmfwgisR09Xo3siDjc	0.794	yes
24	0.727	https://api.spotify.com/v1/audio-analysis/39P8YeUbh9w5nx7pJzEWNN	0.522	253147	0.932	39P8YeUbh9w5nx7pJzEWNN	3.72e-05	5	0.656	-4.195	0	0.0649	105.836	4	https://api.spotify.com/v1/tracks/39P8YeUbh9w5nx7pJzEWNN	audio_features	spotify:track:39P8YeUbh9w5nx7pJzEWNN	0.349	yes
25	0.0214	https://api.spotify.com/v1/audio-analysis/5wGl3PfBKa32SXFSdNsxJ9	0.224	290722	0.543	5wGl3PfBKa32SXFSdNsxJ9	0.289	7	0.117	-10.372	1	0.0341	132.041	4	https://api.spotify.com/v1/tracks/5wGl3PfBKa32SXFSdNsxJ9	audio_features	spotify:track:5wGl3PfBKa32SXFSdNsxJ9	0.553	yes
26	0.493	https://api.spotify.com/v1/audio-analysis/0gqysuo5JAFi4J1chidYzK	0.548	294498	0.503	0gqysuo5JAFi4J1chidYzK	0.000743	7	0.0733	-9.329	1	0.0306	133.76	4	https://api.spotify.com/v1/tracks/0gqysuo5JAFi4J1chidYzK	audio_features	spotify:track:0gqysuo5JAFi4J1chidYzK	0.482	yes
27	0.00295	https://api.spotify.com/v1/audio-analysis/5tfDlC9cROrZMPVg256V7n	0.422	194480	0.931	5tfDlC9cROrZMPVg256V7n	0.0177	6	0.108	-5.257	1	0.0615	157.0	4	https://api.spotify.com/v1/tracks/5tfDlC9cROrZMPVg256V7n	audio_features	spotify:track:5tfDlC9cROrZMPVg256V7n	0.36	yes
28	0.888	https://api.spotify.com/v1/audio-analysis/6LLsENjsAeu99G6sxPddxr	0.485	262000	0.134	6LLsENjsAeu99G6sxPddxr	0.0	2	0.326	-10.631	0	0.033	96.502	4	https://api.spotify.com/v1/tracks/6LLsENjsAeu99G6sxPddxr	audio_features	spotify:track:6LLsENjsAeu99G6sxPddxr	0.28	yes
29	0.392	https://api.spotify.com/v1/audio-analysis/38ydcsbayM4oX21Hhu84DT	0.663	262520	0.522	38ydcsbayM4oX21Hhu84DT	5.41e-06	1	0.197	-8.741	1	0.0374	99.765	4	https://api.spotify.com/v1/tracks/38ydcsbayM4oX21Hhu84DT	audio_features	spotify:track:38ydcsbayM4oX21Hhu84DT	0.301	yes
30	0.178	https://api.spotify.com/v1/audio-analysis/4gNErDjikE9QUQvkkqoB1S	0.687	242347	0.651	4gNErDjikE9QUQvkkqoB1S	0.00879	0	0.149	-6.696	1	0.0255	119.937	4	https://api.spotify.com/v1/tracks/4gNErDjikE9QUQvkkqoB1S	audio_features	spotify:track:4gNErDjikE9QUQvkkqoB1S	0.514	yes
31	0.543	https://api.spotify.com/v1/audio-analysis/3MsprxElQox8pNDE0XlrWt	0.71	183907	0.471	3MsprxElQox8pNDE0XlrWt	2.1e-06	11	0.348	-8.926	0	0.13	135.02	4	https://api.spotify.com/v1/tracks/3MsprxElQox8pNDE0XlrWt	audio_features	spotify:track:3MsprxElQox8pNDE0XlrWt	0.193	yes
32	0.000563	https://api.spotify.com/v1/audio-analysis/2J4obtL5oOmstcOfq5UW3C	0.417	167091	0.73	2J4obtL5oOmstcOfq5UW3C	3.31e-06	5	0.0766	-6.774	1	0.0363	81.179	4	https://api.spotify.com/v1/tracks/2J4obtL5oOmstcOfq5UW3C	audio_features	spotify:track:2J4obtL5oOmstcOfq5UW3C	0.43	yes
33	0.0416	https://api.spotify.com/v1/audio-analysis/5imUTBF35uIoABlV9g9da2	0.348	223227	0.856	5imUTBF35uIoABlV9g9da2	0.0	2	0.203	-3.216	0	0.0979	188.046	4	https://api.spotify.com/v1/tracks/5imUTBF35uIoABlV9g9da2	audio_features	spotify:track:5imUTBF35uIoABlV9g9da2	0.269	yes
34	0.0312	https://api.spotify.com/v1/audio-analysis/2KxIMZDazuXN3yvPC6Kqwn	0.642	152253	0.523	2KxIMZDazuXN3yvPC6Kqwn	1.97e-06	1	0.0568	-7.999	0	0.36	76.326	4	https://api.spotify.com/v1/tracks/2KxIMZDazuXN3yvPC6Kqwn	audio_features	spotify:track:2KxIMZDazuXN3yvPC6Kqwn	0.394	yes
35	0.306	https://api.spotify.com/v1/audio-analysis/4gB5Idv1iw8jgxyEvuwPVA	0.768	200160	0.749	4gB5Idv1iw8jgxyEvuwPVA	1.21e-05	2	0.397	-5.814	1	0.497	119.931	4	https://api.spotify.com/v1/tracks/4gB5Idv1iw8jgxyEvuwPVA	audio_features	spotify:track:4gB5Idv1iw8jgxyEvuwPVA	0.605	yes
36	0.0234	https://api.spotify.com/v1/audio-analysis/6x8skkCl5PpaVPRCz3Ies9	0.252	166480	0.969	6x8skkCl5PpaVPRCz3Ies9	0.169	1	0.0724	-5.89	1	0.133	164.942	4	https://api.spotify.com/v1/tracks/6x8skkCl5PpaVPRCz3Ies9	audio_features	spotify:track:6x8skkCl5PpaVPRCz3Ies9	0.233	yes
37	0.125	https://api.spotify.com/v1/audio-analysis/2FPhrljMmrp3SdfTOMJcVr	0.726	334173	0.497	2FPhrljMmrp3SdfTOMJcVr	0.89	10	0.104	-10.742	0	0.0433	125.004	4	https://api.spotify.com/v1/tracks/2FPhrljMmrp3SdfTOMJcVr	audio_features	spotify:track:2FPhrljMmrp3SdfTOMJcVr	0.459	yes
38	0.0117	https://api.spotify.com/v1/audio-analysis/4Rw5ErjPrtzAa4lJz4KfxM	0.463	431747	0.827	4Rw5ErjPrtzAa4lJz4KfxM	0.425	5	0.504	-6.683	1	0.0307	166.688	4	https://api.spotify.com/v1/tracks/4Rw5ErjPrtzAa4lJz4KfxM	audio_features	spotify:track:4Rw5ErjPrtzAa4lJz4KfxM	0.809	yes
39	0.026	https://api.spotify.com/v1/audio-analysis/5BkNCuxzzid0gz9sx3NNbX	0.477	215493	0.725	5BkNCuxzzid0gz9sx3NNbX	0.000133	2	0.214	-4.671	1	0.0337	101.854	4	https://api.spotify.com/v1/tracks/5BkNCuxzzid0gz9sx3NNbX	audio_features	spotify:track:5BkNCuxzzid0gz9sx3NNbX	0.427	yes
40	0.000322	https://api.spotify.com/v1/audio-analysis/4I2LbmU2yiY2p6m5gJRcRy	0.235	229000	0.93	4I2LbmU2yiY2p6m5gJRcRy	0.000106	6	0.116	-5.687	0	0.133	119.572	4	https://api.spotify.com/v1/tracks/4I2LbmU2yiY2p6m5gJRcRy	audio_features	spotify:track:4I2LbmU2yiY2p6m5gJRcRy	0.355	yes
41	0.763	https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7	0.707	275227	0.709	4jtyUzZm9WLc2AdaJ1dso7	0.0	11	0.274	-3.979	0	0.34	89.094	4	https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7	audio_features	spotify:track:4jtyUzZm9WLc2AdaJ1dso7	0.501	yes
42	0.632	https://api.spotify.com/v1/audio-analysis/3YvBwNrIZnV6CbP2rsrLOh	0.352	209949	0.425	3YvBwNrIZnV6CbP2rsrLOh	0.00677	9	0.167	-9.797	1	0.0388	88.165	4	https://api.spotify.com/v1/tracks/3YvBwNrIZnV6CbP2rsrLOh	audio_features	spotify:track:3YvBwNrIZnV6CbP2rsrLOh	0.111	yes
43	0.216	https://api.spotify.com/v1/audio-analysis/1nplIOuXXSjLSZdxYTqnZe	0.711	221147	0.625	1nplIOuXXSjLSZdxYTqnZe	0.00046	2	0.0797	-7.605	1	0.0257	101.99	4	https://api.spotify.com/v1/tracks/1nplIOuXXSjLSZdxYTqnZe	audio_features	spotify:track:1nplIOuXXSjLSZdxYTqnZe	0.462	yes
44	0.919	https://api.spotify.com/v1/audio-analysis/6sHdBYQ8xiZ8p4eRuMqKoq	0.37	368160	0.176	6sHdBYQ8xiZ8p4eRuMqKoq	0.205	0	0.118	-11.945	1	0.0371	126.485	4	https://api.spotify.com/v1/tracks/6sHdBYQ8xiZ8p4eRuMqKoq	audio_features	spotify:track:6sHdBYQ8xiZ8p4eRuMqKoq	0.176	yes
45	0.0197	https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC	0.399	216120	0.787	4VrWlk8IQxevMvERoX08iC	6.07e-05	1	0.0685	-2.88	1	0.0499	117.089	5	https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC	audio_features	spotify:track:4VrWlk8IQxevMvERoX08iC	0.572	yes
46	0.363	https://api.spotify.com/v1/audio-analysis/4WxqOuzA0OG1851xcChR73	0.737	176594	0.925	4WxqOuzA0OG1851xcChR73	0.000257	7	0.063	-3.454	0	0.0603	123.991	4	https://api.spotify.com/v1/tracks/4WxqOuzA0OG1851xcChR73	audio_features	spotify:track:4WxqOuzA0OG1851xcChR73	0.888	yes
47	0.663	https://api.spotify.com/v1/audio-analysis/07kI5LYtAjVtKtt6wSvgDk	0.424	374120	0.751	07kI5LYtAjVtKtt6wSvgDk	0.0831	4	0.0805	-5.128	1	0.0412	112.571	3	https://api.spotify.com/v1/tracks/07kI5LYtAjVtKtt6wSvgDk	audio_features	spotify:track:07kI5LYtAjVtKtt6wSvgDk	0.339	yes
48	0.213	https://api.spotify.com/v1/audio-analysis/7qDC0GbdzaDfQ49Z3dKho5	0.679	206950	0.472	7qDC0GbdzaDfQ49Z3dKho5	0.159	9	0.0988	-12.113	0	0.0372	135.033	4	https://api.spotify.com/v1/tracks/7qDC0GbdzaDfQ49Z3dKho5	audio_features	spotify:track:7qDC0GbdzaDfQ49Z3dKho5	0.545	yes
49	0.00626	https://api.spotify.com/v1/audio-analysis/1y4DajjvaZq3GDIKsYdhDr	0.532	246441	0.632	1y4DajjvaZq3GDIKsYdhDr	0.0	7	0.0978	-5.419	0	0.0366	143.983	4	https://api.spotify.com/v1/tracks/1y4DajjvaZq3GDIKsYdhDr	audio_features	spotify:track:1y4DajjvaZq3GDIKsYdhDr	0.402	yes
50	0.482	https://api.spotify.com/v1/audio-analysis/32uqR2cf7HFkHzqSvC0WSe	0.531	283293	0.302	32uqR2cf7HFkHzqSvC0WSe	0.000113	0	0.374	-9.467	1	0.029	127.865	3	https://api.spotify.com/v1/tracks/32uqR2cf7HFkHzqSvC0WSe	audio_features	spotify:track:32uqR2cf7HFkHzqSvC0WSe	0.0441	yes
51	0.095	https://api.spotify.com/v1/audio-analysis/0UT3lKFiynoSzRFF07ksir	0.444	364369	0.76	0UT3lKFiynoSzRFF07ksir	0.0971	2	0.102	-6.122	1	0.0429	111.547	4	https://api.spotify.com/v1/tracks/0UT3lKFiynoSzRFF07ksir	audio_features	spotify:track:0UT3lKFiynoSzRFF07ksir	0.599	yes
52	0.0245	https://api.spotify.com/v1/audio-analysis/7y8ybDZDJ3De6HsRk3Uszv	0.472	155160	0.687	7y8ybDZDJ3De6HsRk3Uszv	0.000352	5	0.285	-5.742	1	0.0322	118.099	4	https://api.spotify.com/v1/tracks/7y8ybDZDJ3De6HsRk3Uszv	audio_features	spotify:track:7y8ybDZDJ3De6HsRk3Uszv	0.777	yes
53	0.0443	https://api.spotify.com/v1/audio-analysis/07LpPO7qBMtJGZ3fz5Khxw	0.514	177520	0.574	07LpPO7qBMtJGZ3fz5Khxw	0.00826	9	0.142	-7.224	1	0.0467	125.389	4	https://api.spotify.com/v1/tracks/07LpPO7qBMtJGZ3fz5Khxw	audio_features	spotify:track:07LpPO7qBMtJGZ3fz5Khxw	0.369	yes
54	0.209	https://api.spotify.com/v1/audio-analysis/07tOsOR7E9zW89v2FqzsdG	0.457	181773	0.883	07tOsOR7E9zW89v2FqzsdG	5.11e-06	10	0.0912	-5.61	0	0.0376	99.937	4	https://api.spotify.com/v1/tracks/07tOsOR7E9zW89v2FqzsdG	audio_features	spotify:track:07tOsOR7E9zW89v2FqzsdG	0.736	yes
55	0.00011	https://api.spotify.com/v1/audio-analysis/2R6UVm4atvH9jV9BNOeTr4	0.436	165869	0.867	2R6UVm4atvH9jV9BNOeTr4	0.406	11	0.328	-4.571	0	0.0782	143.938	4	https://api.spotify.com/v1/tracks/2R6UVm4atvH9jV9BNOeTr4	audio_features	spotify:track:2R6UVm4atvH9jV9BNOeTr4	0.507	yes
56	0.003	https://api.spotify.com/v1/audio-analysis/4C4559oHYPJGNkyFYFWKql	0.561	283125	0.795	4C4559oHYPJGNkyFYFWKql	0.241	1	0.114	-7.495	1	0.0452	127.987	4	https://api.spotify.com/v1/tracks/4C4559oHYPJGNkyFYFWKql	audio_features	spotify:track:4C4559oHYPJGNkyFYFWKql	0.0958	yes
